"solar_year","province_code","province_name_eng","district_code","district_name_eng"
1384,"16","Baghlan","1601","Provincial center (Pul-i-Khumri)"
1384,"16","Baghlan","1602","Baghlan-i-Jadeed"
1384,"16","Baghlan","1603","Dahana-i-Ghuri"
1384,"16","Baghlan","1604","Dooshi"
1384,"16","Baghlan","1605","Khenjan"
1384,"16","Baghlan","1606","Andarab"
1384,"16","Baghlan","1607","Nahreen"
1384,"16","Baghlan","1608","Burkah"
1384,"16","Baghlan","1609","Talah-o-barfak"
1384,"16","Baghlan","1610","Pul –i-Hesar"
1384,"16","Baghlan","1611","DeheSalah"
1384,"16","Baghlan","1612","Jalga"
1384,"16","Baghlan","1613","Khost –o-Fereng"
1384,"16","Baghlan","1614","Freng-o-Gharoo"
1384,"16","Baghlan","1615","Gozargah-i- noor"
1384,"17","Kunduz","1701","Provincial center (Kunduz)"
1384,"17","Kunduz","1702","Hazrat-Emam"
1384,"17","Kunduz","1703","Qala –i-Zal"
1384,"17","Kunduz","1704","Char Darah"
1384,"17","Kunduz","1705","Ali Abad"
1384,"17","Kunduz","1706","Khan Abad"
1384,"17","Kunduz","1707","Dasht-i- Archi"
1384,"18","Samangan","1801","Provincial center (Aibak)"
1384,"18","Samangan","1802","Hazrat –i-Sultan"
1384,"18","Samangan","1803","FerozNakhcheer"
1384,"18","Samangan","1804","Dara –i-soof –i- Bala"
1384,"18","Samangan","1805","Dara –i-soof-i-Payin"
1384,"18","Samangan","1806","Roi-Do-Ab"
1384,"18","Samangan","1807","Khuram-o-Sarbagh"
1384,"19","Balkh","1901","Provincial center(Mazar-i- sharif)"
1384,"19","Balkh","1902","Dehdadi"
1384,"19","Balkh","1903","Nahr-i-shahi"
1384,"19","Balkh","1904","Marmol"
1384,"19","Balkh","1905","Kholm"
1384,"19","Balkh","1906","Kaldar"
1384,"19","Balkh","1907","Shorteipa"
1384,"19","Balkh","1908","Dawlat Abad"
1384,"19","Balkh","1909","Balkh"
1384,"19","Balkh","1910","CharBolak"
1384,"19","Balkh","1911","Chamtal"
1384,"19","Balkh","1912","Sholgara"
1384,"19","Balkh","1913","Charkent"
1384,"19","Balkh","1914","Koshendah"
1384,"19","Balkh","1915","Zaree"
1384,"20","Jawzjan","2001","Provincial center (Sheberghan)"
1384,"20","Jawzjan","2002","Aqchah"
1384,"20","Jawzjan","2003","Faizabad"
1384,"20","Jawzjan","2004","Mardyan"
1384,"20","Jawzjan","2005","Mangajak"
1384,"20","Jawzjan","2006","Qarqin"
1384,"20","Jawzjan","2007","Khamyab"
1384,"20","Jawzjan","2008","Qoshtepa"
1384,"20","Jawzjan","2009","Darzab"
1384,"20","Jawzjan","2010","Khwaja Dukoh"
1384,"20","Jawzjan","2011","Khannaqa"
1384,"21","Sar-e-Pul","2101","Provincial center (Sar-i-Pul)"
1384,"21","Sar-e-Pul","2102","Suzma Qala"
1384,"21","Sar-e-Pul","2103","Sayad"
1384,"21","Sar-e-Pul","2104","Kohistanat"
1384,"21","Sar-e-Pul","2105","Balkhab"
1384,"21","Sar-e-Pul","2106","Sangcharak"
1384,"21","Sar-e-Pul","2107","Gosfandi"
1384,"22","Faryab","2201","Provincial center (Maimana)"
1384,"22","Faryab","2202","Pashtoonkott"
1384,"22","Faryab","2203","Khuwaja Sabz Posh –i-Wali"
1384,"22","Faryab","2204","Almar"
1384,"22","Faryab","2205","Qaisar"
1384,"22","Faryab","2206","Kohistan"
1384,"22","Faryab","2207","Garziwan"
1384,"22","Faryab","2208","Balcheragh"
1384,"22","Faryab","2209","Sherin Tagab"
1384,"22","Faryab","2210","Dawlat Abad"
1384,"22","Faryab","2211","Qaram Qul"
1384,"22","Faryab","2212","Khan –i-Charbagh"
1384,"22","Faryab","2213","Andkhoi"
1384,"22","Faryab","2214","Qurghan"
1384,"23","Badghis","2301","Provincial center (Qala-i- Now)"
1384,"23","Badghis","2302","Muqur"
1384,"23","Badghis","2303","Ab-Kamari"
1384,"23","Badghis","2304","Qadis"
1384,"23","Badghis","2305","Jawand"
1384,"23","Badghis","2306","Ghormach"
1384,"23","Badghis","2307","Murghab"
1384,"24","Hirat","2401","Provincial center (Herat)"
1384,"24","Hirat","2402","Enjil"
1384,"24","Hirat","2403","Guzera"
1384,"24","Hirat","2404","Pashtoon Zarghoon"
1384,"24","Hirat","2405","Karukh"
1384,"24","Hirat","2406","Kushk"
1384,"24","Hirat","2407","Gulran"
1384,"24","Hirat","2408","Kohsan"
1384,"24","Hirat","2409","Ghoryan"
1384,"24","Hirat","2410","Zendajan"
1384,"24","Hirat","2411","Adraskan"
1384,"24","Hirat","2412","Shindand"
1384,"24","Hirat","2413","Farsi"
1384,"24","Hirat","2414","Obeh"
1384,"24","Hirat","2415","Chesht –i-sharif"
1384,"24","Hirat","2416","Kishk- i-Kahna"
1384,"24","Hirat","2417","Shahre-i-Torghondi"
1384,"25","Farah","2501","Provincial center (farah)"
1384,"25","Farah","2502","Posht Road"
1384,"25","Farah","2503","Khak-i-safeid"
1384,"25","Farah","2504","Anardarah"
1384,"25","Farah","2505","Qala-i-kah"
1384,"25","Farah","2506","Sheibkoh"
1384,"25","Farah","2507","Lash-i- Jaween"
1384,"25","Farah","2508","Bakwa"
1384,"25","Farah","2509","Bala Blook"
1384,"25","Farah","2510","Gulestan"
1384,"25","Farah","2511","Pur Chaman"
1384,"26","Nimroz","2601","Provincial center (Zaranj)"
1384,"26","Nimroz","2602","Kang"
1384,"26","Nimroz","2603","Char Burjak"
1384,"26","Nimroz","2604","Asl-i-chakhansoor"
1384,"26","Nimroz","2605","Khashroad"
1384,"27","Hilmand","2701","Provincial center (Lashkar Gah)"
1384,"27","Hilmand","2702","Nahr-i- Saraj"
1384,"27","Hilmand","2703","Nad Ali"
1384,"27","Hilmand","2704","Nawa-i- Barukzai"
1384,"27","Hilmand","2705","Garm Seir"
1384,"27","Hilmand","2706","Sangin Qalah"
1384,"27","Hilmand","2707","Kajaki"
1384,"27","Hilmand","2708","Bughran"
1384,"27","Hilmand","2709","Moosa Qalah"
1384,"27","Hilmand","2710","Nawzad"
1384,"27","Hilmand","2711","Washeir"
1384,"27","Hilmand","2712","Reig-i- Khan Sheen"
1384,"27","Hilmand","2713","Disho"
1384,"28","Kandahar","2801","Provincial center (Kandahar)"
1384,"28","Kandahar","2802","Daman"
1384,"28","Kandahar","2803","Shah Wali Kott"
1384,"28","Kandahar","2804","Arghandab"
1384,"28","Kandahar","2805","Khak Reiz"
1384,"28","Kandahar","2806","Ghorak"
1384,"28","Kandahar","2807","Maiwand"
1384,"28","Kandahar","2808","Zeri"
1384,"28","Kandahar","2809","Panjwayi"
1384,"28","Kandahar","2810","Reig"
1384,"28","Kandahar","2811","Shorabak"
1384,"28","Kandahar","2812","Speen Boldak"
1384,"28","Kandahar","2813","Arghestan"
1384,"28","Kandahar","2814","Maroof"
1384,"28","Kandahar","2815","Myanesheen"
1384,"28","Kandahar","2816","Nish"
1384,"29","Zabul","2901","Provincial center (Qalat)"
1384,"29","Zabul","2902","Shah Joi"
1384,"29","Zabul","2903","Arghandab"
1384,"29","Zabul","2904","Kakar"
1384,"29","Zabul","2905","Daichopan"
1384,"29","Zabul","2906","Meezan"
1384,"29","Zabul","2907","Tarang –o-Jaldak"
1384,"29","Zabul","2908","Shinkai"
1384,"29","Zabul","2909","Atghar"
1384,"29","Zabul","2910","Shemel Zayi"
1384,"29","Zabul","2911","Now Bahar"
1384,"30","Uruzgan","3001","Provincial center (Terinkott)"
1384,"30","Uruzgan","3002","Chorah"
1384,"30","Uruzgan","3003","Khas Urozgan"
1384,"30","Uruzgan","3004","Shaheed-i- Hasas"
1384,"30","Uruzgan","3005","Dehraoud"
1384,"31","Ghor","3101","Provincial center (Cheghchran)"
1384,"31","Ghor","3102","Daolatyar"
1384,"31","Ghor","3103","Charsada"
1384,"31","Ghor","3104","Shahrak"
1384,"31","Ghor","3105","Duleena"
1384,"31","Ghor","3106","Pasaband"
1384,"31","Ghor","3107","Lal-o-Sar-i-Jangal"
1384,"31","Ghor","3108","Tolak"
1384,"31","Ghor","3109","Saghar"
1384,"31","Ghor","3110","Teyora"
1384,"32","Bamyan","3201","Provincial center (Bamyan )"
1384,"32","Bamyan","3202","Shebar"
1384,"32","Bamyan","3203","Saighan"
1384,"32","Bamyan","3204","Kohmard"
1384,"32","Bamyan","3205","Yakawulang"
1384,"32","Bamyan","3206","Panjab"
1384,"32","Bamyan","3207","Waras"
1384,"33","Panjsher","3301","Provincial center (Bazarak)"
1384,"33","Panjsher","3302","Rukha"
1384,"33","Panjsher","3303","Uanaba"
1384,"33","Panjsher","3304","Dhara"
1384,"33","Panjsher","3305","Hesa-e- Awal"
1384,"33","Panjsher","3306","Shotol"
1384,"33","Panjsher","3307","Paryan"
1384,"34","Daykundi","3401","Provincial center (Neli)"
1384,"34","Daykundi","3402","Shahrestan"
1384,"34","Daykundi","3403","Mir Amor"
1384,"34","Daykundi","3404","Ashterlee"
1384,"34","Daykundi","3405","Sang-i- Takhte"
1384,"34","Daykundi","3406","Khadeer"
1384,"34","Daykundi","3407","Gujran"
1384,"34","Daykundi","3408","Gitti"
1384,"34","Daykundi","3409","Gazab"
1385,"01","Kabul","0101","Provincial center (Kabul )"
1385,"01","Kabul","0102","Dah sabz"
1385,"01","Kabul","0103","Mirbachakot"
1385,"01","Kabul","0104","Kalakan"
1385,"01","Kabul","0105","Qarabagh"
1385,"01","Kabul","0106","Farza"
1385,"01","Kabul","0107","Estalef"
1385,"01","Kabul","0108","Guldara"
1385,"01","Kabul","0109","Shaker Darah"
1385,"01","Kabul","0110","Paghman"
1385,"01","Kabul","0111","Char Asiab"
1385,"01","Kabul","0112","Musahi"
1385,"01","Kabul","0113","Khak –i- jabar"
1385,"01","Kabul","0114","Bagrami"
1385,"01","Kabul","0115","Surubi"
1385,"02","Kapisa","0201","Provincial Center (Mahmood Raqi)"
1385,"02","Kapisa","0202","Kohistan"
1385,"02","Kapisa","0203","Koh Band"
1385,"02","Kapisa","0204","Najrab"
1385,"02","Kapisa","0205","Tagab"
1385,"02","Kapisa","0206","Alasai"
1385,"02","Kapisa","0207","Duwum-i- Kohistan"
1385,"03","Parwan","0301","Provincial Center (Charikar)"
1385,"03","Parwan","0302","Saidkheil"
1385,"03","Parwan","0303","Jabull saraj"
1385,"03","Parwan","0304","Salang"
1385,"03","Parwan","0305","Shinwari"
1385,"03","Parwan","0306","Ghurband"
1385,"03","Parwan","0307","Bagram"
1385,"03","Parwan","0308","Kohi Safi"
1385,"03","Parwan","0309","ShikhAli"
1385,"03","Parwan","0310","Surkhiparsa"
1385,"04","Wardak","0401","Provincial center (Maidan Shaher)"
1385,"04","Wardak","0402","Jalriz"
1385,"04","Wardak","0403","Hesai awal-i-Behsud"
1385,"04","Wardak","0404","Markaz-i-behsud"
1385,"04","Wardak","0405","Daimirdad"
1385,"04","Wardak","0406","Jaghatoo"
1385,"04","Wardak","0407","ChakeWardak"
1385,"04","Wardak","0408","Said Abad"
1385,"04","Wardak","0409","Nerkh"
1385,"05","Logar","0501","Provincial Center (Pull Alam)"
1385,"05","Logar","0502","Charkh"
1385,"05","Logar","0503","Baraki Barak"
1385,"05","Logar","0504","khushi"
1385,"05","Logar","0505","Mohamad Agha"
1385,"05","Logar","0506","Kharwar"
1385,"05","Logar","0507","Azra"
1385,"06","Ghazni","0601","Provincial Center (Ghazni)"
1385,"06","Ghazni","0602","Deh Yak"
1385,"06","Ghazni","0603","Zanakhan"
1385,"06","Ghazni","0604","Khawaja Umery"
1385,"06","Ghazni","0605","Rashidan"
1385,"06","Ghazni","0606","Swhahid M.Walli Khogiani"
1385,"06","Ghazni","0607","Jaghatoo"
1385,"06","Ghazni","0608","Waghaz"
1385,"06","Ghazni","0609","Qarabagh"
1385,"06","Ghazni","0610","Giro"
1385,"06","Ghazni","0611","Andar"
1385,"06","Ghazni","0612","Nawur"
1385,"06","Ghazni","0613","Ajristan"
1385,"06","Ghazni","0614","Malestan"
1385,"06","Ghazni","0615","Jaghuri"
1385,"06","Ghazni","0616","Muqur"
1385,"06","Ghazni","0617","Abband"
1385,"06","Ghazni","0618","Gellan"
1385,"06","Ghazni","0619","Nawa"
1385,"07","Paktika","0701","Provincial Center(Sharan)"
1385,"07","Paktika","0702","Mata Khan"
1385,"07","Paktika","0703","Yosef Kheil"
1385,"07","Paktika","0704","Yahya Kheil"
1385,"07","Paktika","0705","Omneh"
1385,"07","Paktika","0706","Sar Rawza"
1385,"07","Paktika","0707","Zarghoon Shaher"
1385,"07","Paktika","0708","Jani Kheil"
1385,"07","Paktika","0709","Gomal"
1385,"07","Paktika","0710","Surubi"
1385,"07","Paktika","0711","Urgoon"
1385,"07","Paktika","0712","zirok"
1385,"07","Paktika","0713","Nika"
1385,"07","Paktika","0714","Dela-wa-khoshmand"
1385,"07","Paktika","0715","Wazakhwa"
1385,"07","Paktika","0716","Turwu"
1385,"07","Paktika","0717","Warmamai"
1385,"07","Paktika","0718","Barmal"
1385,"07","Paktika","0719","Gayan"
1385,"08","Paktya","0801","Provincial Center (Gardeiz)"
1385,"08","Paktya","0802","Said Karam"
1385,"08","Paktya","0803","Zurmat"
1385,"08","Paktya","0804","Shwak"
1385,"08","Paktya","0805","Waza Zadram"
1385,"08","Paktya","0806","Laja Ahmad kheil"
1385,"08","Paktya","0807","Janikheil"
1385,"08","Paktya","0808","Dand Patan"
1385,"08","Paktya","0809","Chamkani"
1385,"08","Paktya","0810","Jaji"
1385,"08","Paktya","0811","Shemal"
1385,"09","Khost","0901","Provincial center (Khost)"
1385,"09","Khost","0902","Teerzayi"
1385,"09","Khost","0903","Bak"
1385,"09","Khost","0904","Jaji maidan"
1385,"09","Khost","0905","Sabari"
1385,"09","Khost","0906","Musa kheil"
1385,"09","Khost","0907","Qalanderi"
1385,"09","Khost","0908","Nadershakot"
1385,"09","Khost","0909","Mandozayi"
1385,"09","Khost","0910","Shemel"
1385,"09","Khost","0911","Spera"
1385,"09","Khost","0912","Tanai"
1385,"09","Khost","0913","Gurbuz"
1385,"10","Nangarhar","1001","Province center (Jalalabad)"
1385,"10","Nangarhar","1002","Behsood"
1385,"10","Nangarhar","1003","Surkhrod"
1385,"10","Nangarhar","1004","Chaparhar"
1385,"10","Nangarhar","1005","Rodat"
1385,"10","Nangarhar","1006","Kama"
1385,"10","Nangarhar","1007","Kooz Konar"
1385,"10","Nangarhar","1008","Darah-I – Noor"
1385,"10","Nangarhar","1009","Sheirzad"
1385,"10","Nangarhar","1010","Hesarak"
1385,"10","Nangarhar","1011","Khogyani"
1385,"10","Nangarhar","1012","PacherwaAgam"
1385,"10","Nangarhar","1013","Dahbala"
1385,"10","Nangarhar","1014","Kott"
1385,"10","Nangarhar","1015","Achin"
1385,"10","Nangarhar","1016","Nazyan"
1385,"10","Nangarhar","1017","DurBaba"
1385,"10","Nangarhar","1018","Shenwar"
1385,"10","Nangarhar","1019","Bati Kot"
1385,"10","Nangarhar","1020","Muhmand ِِDara"
1385,"10","Nangarhar","1021","Lalpoor"
1385,"10","Nangarhar","1022","Goshta"
1385,"11","Kunar","1101","Provincial center (Asad Abad)"
1385,"11","Kunar","1102","Watapoor"
1385,"11","Kunar","1103","DaraiPich"
1385,"11","Kunar","1104","Tarang-o- Badil"
1385,"11","Kunar","1105","Sar Kani"
1385,"11","Kunar","1106","Marawura"
1385,"11","Kunar","1107","Dangam"
1385,"11","Kunar","1108","Bar Kunar"
1385,"11","Kunar","1109","Shigal –o-Sheltan"
1385,"11","Kunar","1110","Chapa Dara"
1385,"11","Kunar","1111","Noor Gal"
1385,"11","Kunar","1112","Sawki"
1385,"11","Kunar","1113","Khas Kunar"
1385,"11","Kunar","1114","Nari"
1385,"11","Kunar","1115","Ghazi Abad"
1385,"12","Laghman","1201","Provincial center (Mehterlam)"
1385,"12","Laghman","1202","Qarghayi"
1385,"12","Laghman","1203","Alingar"
1385,"12","Laghman","1204","Alishing"
1385,"12","Laghman","1205","Dawlat Shah"
1385,"13","Nuristan","1301","Provincial center (Paroon)"
1385,"13","Nuristan","1302","Noor Gram"
1385,"13","Nuristan","1303","DoAb"
1385,"13","Nuristan","1304","Waigal"
1385,"13","Nuristan","1305","Wama"
1385,"13","Nuristan","1306","Mandol"
1385,"13","Nuristan","1307","Kamdish"
1385,"13","Nuristan","1308","Barg-i-Matal"
1385,"14","Badakhshan","1401","Provincial center (Faiz Abad)"
1385,"14","Badakhshan","1402","Yaftel"
1385,"14","Badakhshan","1403","Urgo"
1385,"14","Badakhshan","1404","Darayem"
1385,"14","Badakhshan","1405","Khash"
1385,"14","Badakhshan","1406","Jurm"
1385,"14","Badakhshan","1407","Wardug"
1385,"14","Badakhshan","1408","Baharak"
1385,"14","Badakhshan","1409","Shuhada"
1385,"14","Badakhshan","1410","Kohistan"
1385,"14","Badakhshan","1411","Yawan"
1385,"14","Badakhshan","1412","Shar-i-Buzurg"
1385,"14","Badakhshan","1413","Kishm"
1385,"14","Badakhshan","1414","Tagab"
1385,"14","Badakhshan","1415","Tashkan"
1385,"14","Badakhshan","1416","Keren –o-Menjan"
1385,"14","Badakhshan","1417","Zebak"
1385,"14","Badakhshan","1418","Eshkashem"
1385,"14","Badakhshan","1419","Wakhan"
1385,"14","Badakhshan","1420","Sheghnan"
1385,"14","Badakhshan","1421","Arghanjwa"
1385,"14","Badakhshan","1422","Raghastan"
1385,"14","Badakhshan","1423","Khwahan"
1385,"14","Badakhshan","1424","Kofab"
1385,"14","Badakhshan","1425","Yamgan"
1385,"14","Badakhshan","1426","Darwaz- i- Bala"
1385,"14","Badakhshan","1427","Darwaz"
1385,"14","Badakhshan","1428","Sheikai"
1385,"15","Takhar","1501","Provincial center (Taluqan)"
1385,"15","Takhar","1502","Hazarsumuch"
1385,"15","Takhar","1503","Baharak"
1385,"15","Takhar","1504","Khuwja Ghar"
1385,"15","Takhar","1505","Bangi"
1385,"15","Takhar","1506","Eshkamesh"
1385,"15","Takhar","1507","Chal"
1385,"15","Takhar","1508","Namak Ab"
1385,"15","Takhar","1509","Farkhar"
1385,"15","Takhar","1510","Kalafgan"
1385,"15","Takhar","1511","Rustaq"
1385,"15","Takhar","1512","Chahab"
1385,"15","Takhar","1513","Yange Qala"
1385,"15","Takhar","1514","Khuwaja Bahawuddin"
1385,"15","Takhar","1515","Darqad"
1385,"15","Takhar","1516","Dasht –i-Qala"
1385,"15","Takhar","1517","Warsaj"
1385,"16","Baghlan","1601","Provincial center (Pul-i-Khumri)"
1385,"16","Baghlan","1602","Baghlan-i-Jadeed"
1385,"16","Baghlan","1603","Dahana-i-Ghuri"
1385,"16","Baghlan","1604","Dooshi"
1385,"16","Baghlan","1605","Khenjan"
1385,"16","Baghlan","1606","Andarab"
1385,"16","Baghlan","1607","Nahreen"
1385,"16","Baghlan","1608","Burkah"
1385,"16","Baghlan","1609","Talah-o-barfak"
1385,"16","Baghlan","1610","Pul –i-Hesar"
1385,"16","Baghlan","1611","DeheSalah"
1385,"16","Baghlan","1612","Jalga"
1385,"16","Baghlan","1613","Khost –o-Fereng"
1385,"16","Baghlan","1614","Freng-o-Gharoo"
1385,"16","Baghlan","1615","Gozargah-i- noor"
1385,"17","Kunduz","1701","Provincial center (Kunduz)"
1385,"17","Kunduz","1702","Hazrat-Emam"
1385,"17","Kunduz","1703","Qala –i-Zal"
1385,"17","Kunduz","1704","Char Darah"
1385,"17","Kunduz","1705","Ali Abad"
1385,"17","Kunduz","1706","Khan Abad"
1385,"17","Kunduz","1707","Dasht-i- Archi"
1385,"18","Samangan","1801","Provincial center (Aibak)"
1385,"18","Samangan","1802","Hazrat –i-Sultan"
1385,"18","Samangan","1803","FerozNakhcheer"
1385,"18","Samangan","1804","Dara-i-soof -i- Bala"
1385,"18","Samangan","1805","Dara-i-soof-i-Payin"
1385,"18","Samangan","1806","Roi-Do-Ab"
1385,"18","Samangan","1807","Khuram-o-Sarbagh"
1385,"19","Balkh","1901","Provincial center(Mazar-i- sharif)"
1385,"19","Balkh","1902","Dehdadi"
1385,"19","Balkh","1903","Nahr-i-shahi"
1385,"19","Balkh","1904","Marmol"
1385,"19","Balkh","1905","Kholm"
1385,"19","Balkh","1906","Kaldar"
1385,"19","Balkh","1907","Shorteipa"
1385,"19","Balkh","1908","Dawlat Abad"
1385,"19","Balkh","1909","Balkh"
1385,"19","Balkh","1910","CharBolak"
1385,"19","Balkh","1911","Chamtal"
1385,"19","Balkh","1912","Sholgara"
1385,"19","Balkh","1913","Charkent"
1385,"19","Balkh","1914","Koshendah"
1385,"19","Balkh","1915","Zaree"
1385,"20","Jawzjan","2001","Provincial center (Sheberghan)"
1385,"20","Jawzjan","2002","Aqchah"
1385,"20","Jawzjan","2003","Faizabad"
1385,"20","Jawzjan","2004","Mardyan"
1385,"20","Jawzjan","2005","Mangajak"
1385,"20","Jawzjan","2006","Qarqin"
1385,"20","Jawzjan","2007","Khamyab"
1385,"20","Jawzjan","2008","Qoshtepa"
1385,"20","Jawzjan","2009","Darzab"
1385,"20","Jawzjan","2010","Khwaja Dukoh"
1385,"20","Jawzjan","2011","Khannaqa"
1385,"21","Sar-e-Pul","2101","Provincial center (Sar-i-Pul)"
1385,"21","Sar-e-Pul","2102","Suzma Qala"
1385,"21","Sar-e-Pul","2103","Sayad"
1385,"21","Sar-e-Pul","2104","Kohistanat"
1385,"21","Sar-e-Pul","2105","Balkhab"
1385,"21","Sar-e-Pul","2106","Sangcharak"
1385,"21","Sar-e-Pul","2107","Gosfandi"
1385,"22","Faryab","2201","Provincial center (Maimana)"
1385,"22","Faryab","2202","Pashtoonkott"
1385,"22","Faryab","2203","Khuwaja SabzPosh –i-Wali"
1385,"22","Faryab","2204","Almar"
1385,"22","Faryab","2205","Qaisar"
1385,"22","Faryab","2206","Kohistan"
1385,"22","Faryab","2207","Garziwan"
1385,"22","Faryab","2208","Balcheragh"
1385,"22","Faryab","2209","Sherin Tagab"
1385,"22","Faryab","2210","Dawlat Abad"
1385,"22","Faryab","2211","Qaram Qul"
1385,"22","Faryab","2212","Khan –i-Charbagh"
1385,"22","Faryab","2213","Andkhoi"
1385,"22","Faryab","2214","Qurghan"
1385,"23","Badghis","2301","Provincial center (Qala-i- Now)"
1385,"23","Badghis","2302","Muqur"
1385,"23","Badghis","2303","Ab-Kamari"
1385,"23","Badghis","2304","Qadis"
1385,"23","Badghis","2305","Jawand"
1385,"23","Badghis","2306","Ghormach"
1385,"23","Badghis","2307","Murghab"
1385,"24","Hirat","2401","Provincial center (Herat)"
1385,"24","Hirat","2402","Enjil"
1385,"24","Hirat","2403","Guzera"
1385,"24","Hirat","2404","Pashtoon Zarghoon"
1385,"24","Hirat","2405","Karukh"
1385,"24","Hirat","2406","Kushk"
1385,"24","Hirat","2407","Gulran"
1385,"24","Hirat","2408","Kohsan"
1385,"24","Hirat","2409","Ghoryan"
1385,"24","Hirat","2410","Zendajan"
1385,"24","Hirat","2411","Adraskan"
1385,"24","Hirat","2412","Shindand"
1385,"24","Hirat","2413","Farsi"
1385,"24","Hirat","2414","Obeh"
1385,"24","Hirat","2415","Chesht –i-sharif"
1385,"24","Hirat","2416","Kishk- i-Kahna"
1385,"25","Farah","2501","Provincial center (farah)"
1385,"25","Farah","2502","Posht Road"
1385,"25","Farah","2503","Khak-i-safeid"
1385,"25","Farah","2504","Anardarah"
1385,"25","Farah","2505","Qala-i-kah"
1385,"25","Farah","2506","Sheibkoh"
1385,"25","Farah","2507","Lash-i- Jaween"
1385,"25","Farah","2508","Bakwa"
1385,"25","Farah","2509","Bala Blook"
1385,"25","Farah","2510","Gulestan"
1385,"25","Farah","2511","Pur Chaman"
1385,"26","Nimroz","2601","Provincial center (Zaranj)"
1385,"26","Nimroz","2602","Kang"
1385,"26","Nimroz","2603","Char Burjak"
1385,"26","Nimroz","2604","Asl-i-chakhansoor"
1385,"26","Nimroz","2605","Khashroad"
1385,"27","Hilmand","2701","Provincial center (Lashkar Gah)"
1385,"27","Hilmand","2702","Nahr-i- Saraj"
1385,"27","Hilmand","2703","Nad Ali"
1385,"27","Hilmand","2704","Nawa-i- Barukzai"
1385,"27","Hilmand","2705","Garm Seir"
1385,"27","Hilmand","2706","Sangin Qalah"
1385,"27","Hilmand","2707","Kajaki"
1385,"27","Hilmand","2708","Bughran"
1385,"27","Hilmand","2709","Moosa Qalah"
